loss,mae,val_loss,val_mae,learning_rate
0.00811710488051176,0.0520348958671093,0.003182836342602968,0.03727342188358307,0.0010000000474974513
0.0018662718357518315,0.028851035982370377,0.002108768792822957,0.030360719189047813,0.0010000000474974513
0.0013998753856867552,0.025110764428973198,0.0016707106260582805,0.027124706655740738,0.0010000000474974513
0.0011853129835799336,0.023095572367310524,0.0014017908833920956,0.02455214038491249,0.0010000000474974513
0.001074352185241878,0.021905656903982162,0.0013973204186186194,0.02414504997432232,0.0010000000474974513
0.0010017455788329244,0.021077526733279228,0.001211246126331389,0.022349681705236435,0.0010000000474974513
0.0009502187022008002,0.0204292181879282,0.0012026699259877205,0.022041484713554382,0.0010000000474974513
0.0009111740509979427,0.019888024777173996,0.0011593865929171443,0.021724598482251167,0.0010000000474974513
0.0008760661003179848,0.019422002136707306,0.0011693205451592803,0.02185816317796707,0.0010000000474974513
0.0008324741502292454,0.018758753314614296,0.0010895414743572474,0.02054319903254509,0.0005000000237487257
0.0008219990995712578,0.018615366891026497,0.0010654500219970942,0.02004855126142502,0.0005000000237487257
0.0008112747455015779,0.01847541704773903,0.0010341500164940953,0.01973852328956127,0.0005000000237487257
0.000802546797785908,0.018345801159739494,0.0010082253720611334,0.01929027959704399,0.0005000000237487257
0.0007812744588591158,0.018013007938861847,0.0010119903599843383,0.0194715466350317,0.0002500000118743628
0.0007792570977471769,0.0179789699614048,0.0009902612073346972,0.01912751793861389,0.0002500000118743628
0.0007738733547739685,0.017904456704854965,0.0010079111671075225,0.019307224079966545,0.0002500000118743628
0.0007643309072591364,0.017743686214089394,0.0009740613750182092,0.01879274472594261,0.0001250000059371814
0.0007625664584338665,0.01771785318851471,0.0009695709450170398,0.01873098500072956,0.0001250000059371814
0.0007607848383486271,0.01768476329743862,0.000968222797382623,0.018549948930740356,0.0001250000059371814
0.0007606427534483373,0.017675204202532768,0.0009691579616628587,0.018768269568681717,0.0001250000059371814
0.0007530518341809511,0.01756773702800274,0.0009607613901607692,0.018606403842568398,6.25000029685907e-05
0.0007522552041336894,0.01755133457481861,0.000951578316744417,0.01850365288555622,6.25000029685907e-05
0.0007505269022658467,0.0175260491669178,0.0009624379454180598,0.01860482431948185,6.25000029685907e-05
0.0007482171058654785,0.01748889498412609,0.0009473547106608748,0.018345115706324577,3.125000148429535e-05
0.0007479578489437699,0.017484553158283234,0.0009442517184652388,0.018313219770789146,3.125000148429535e-05
0.0007467172108590603,0.017463553696870804,0.0009497390710748732,0.0184702780097723,3.125000148429535e-05
0.0007470315904356539,0.01746067963540554,0.0009422049042768776,0.018355200067162514,1.5625000742147677e-05
0.0007461265195161104,0.017448309808969498,0.0009364952566102147,0.01823016256093979,1.5625000742147677e-05
0.0007439287728630006,0.01742546446621418,0.0009401603601872921,0.01831119880080223,1.5625000742147677e-05
0.0007436590385623276,0.01741729862987995,0.0009405281161889434,0.018268056213855743,7.812500371073838e-06
0.0007451785495504737,0.017433244735002518,0.0009372762287966907,0.018266532570123672,7.812500371073838e-06
0.0007440297631546855,0.01742178201675415,0.0009398995898663998,0.01829332299530506,7.812500371073838e-06
0.0007427079253830016,0.017399894073605537,0.0009440513676963747,0.01832248643040657,3.906250185536919e-06
0.0007416174048557878,0.017388833686709404,0.0009408806799910963,0.018286406993865967,3.906250185536919e-06
