loss,mae,val_loss,val_mae,learning_rate
0.006931239273399115,0.051010727882385254,0.0030750937294214964,0.035275235772132874,0.0010000000474974513
0.0019477751338854432,0.029709096997976303,0.0020437072962522507,0.029933301731944084,0.0010000000474974513
0.00135358318220824,0.024869484826922417,0.0015837482642382383,0.02650497853755951,0.0010000000474974513
0.0011675726855173707,0.023038912564516068,0.001340760849416256,0.023786211386322975,0.0010000000474974513
0.0010723815066739917,0.022019224241375923,0.0012072738027200103,0.02230529487133026,0.0010000000474974513
0.001007542829029262,0.02124243602156639,0.0011645740596577525,0.021463021636009216,0.0010000000474974513
0.0009673417662270367,0.02072983980178833,0.0011243877233937383,0.02112550660967827,0.0010000000474974513
0.0009269532165490091,0.020179754123091698,0.0010416745208203793,0.020142484456300735,0.0010000000474974513
0.0008925966103561223,0.01972207799553871,0.00111867964733392,0.020979654043912888,0.0010000000474974513
0.0008719543693587184,0.019419707357883453,0.0009923955658450723,0.019246308133006096,0.0010000000474974513
0.0008447814034298062,0.019045686349272728,0.0010000799084082246,0.01924283057451248,0.0010000000474974513
0.0007922296645119786,0.01827208325266838,0.0009386331075802445,0.018191082403063774,0.0005000000237487257
0.0007828261004760861,0.018141821026802063,0.0009447169722989202,0.01831330731511116,0.0005000000237487257
0.0007761528249830008,0.018046986311674118,0.0009591876878403127,0.018253391608595848,0.0005000000237487257
0.0007701284484937787,0.01795104518532753,0.0009255286422558129,0.017986197024583817,0.0005000000237487257
0.0007484498200938106,0.01761496625840664,0.0009079425944946706,0.017547622323036194,0.0002500000118743628
0.0007456548628397286,0.017581509426236153,0.000904114858713001,0.017565106973052025,0.0002500000118743628
0.0007447423995472491,0.01756236143410206,0.0008824885007925332,0.0172842126339674,0.0002500000118743628
0.0007320992299355567,0.01737028732895851,0.000866518821567297,0.016999918967485428,0.0001250000059371814
0.0007326928898692131,0.017376331612467766,0.0008676828583702445,0.017109442502260208,0.0001250000059371814
0.0007320889853872359,0.017365047708153725,0.0008676339639350772,0.01706583797931671,0.0001250000059371814
0.0007236399687826633,0.01723814569413662,0.0008615122060291469,0.01701241172850132,6.25000029685907e-05
0.0007240485865622759,0.017237616702914238,0.000875913247000426,0.017070678994059563,6.25000029685907e-05
0.0007241314160637558,0.017243651673197746,0.0008640479063615203,0.016941720619797707,6.25000029685907e-05
0.0007200242253020406,0.017185859382152557,0.0008629246731288731,0.01689908467233181,3.125000148429535e-05
0.0007189202588051558,0.017170486971735954,0.0008592918748036027,0.016895247623324394,3.125000148429535e-05
0.0007200547261163592,0.01717870496213436,0.0008646140340715647,0.016856828704476357,3.125000148429535e-05
0.0007192743360064924,0.01716211624443531,0.0008573880768381059,0.016779843717813492,1.5625000742147677e-05
0.0007172355544753373,0.017137257382273674,0.0008519156253896654,0.01678510010242462,1.5625000742147677e-05
0.0007170988246798515,0.017144229263067245,0.000854470650665462,0.016795262694358826,1.5625000742147677e-05
0.0007154482882469893,0.017119040712714195,0.0008586992626078427,0.01683458872139454,7.812500371073838e-06
0.000716530077625066,0.01712958514690399,0.0008564348099753261,0.016799740493297577,7.812500371073838e-06
0.0007172665209509432,0.01712751016020775,0.0008627251954749227,0.016889680176973343,7.812500371073838e-06
0.0007161028916016221,0.017118260264396667,0.0008573399391025305,0.01678990013897419,3.906250185536919e-06
0.0007144602714106441,0.017101814970374107,0.000852843513712287,0.01678025722503662,3.906250185536919e-06
