loss,mae,val_loss,val_mae,learning_rate
0.006883128080517054,0.050357885658741,0.002889301860705018,0.03549118712544441,0.0010000000474974513
0.0017936548683792353,0.028758322820067406,0.0019447908271104097,0.029689408838748932,0.0010000000474974513
0.0013132969615980983,0.024649910628795624,0.001540945377200842,0.025853369385004044,0.0010000000474974513
0.0011362667428329587,0.022805415093898773,0.0013373690890148282,0.023821687325835228,0.0010000000474974513
0.0010470421984791756,0.02179107442498207,0.0012873334344476461,0.023160509765148163,0.0010000000474974513
0.0009849538328126073,0.021037273108959198,0.001140911248512566,0.021834751591086388,0.0010000000474974513
0.0009465808398090303,0.020507197827100754,0.0011190124787390232,0.02149116061627865,0.0010000000474974513
0.0009169713011942804,0.020102789625525475,0.001128512085415423,0.02129140868782997,0.0010000000474974513
0.0008946882444433868,0.019789760932326317,0.0011142865987494588,0.021210547536611557,0.0010000000474974513
0.0008442439138889313,0.019061116501688957,0.00103968963958323,0.020219597965478897,0.0005000000237487257
0.0008352644508704543,0.018944155424833298,0.001017727772705257,0.019951721653342247,0.0005000000237487257
0.0008246866636909544,0.018797121942043304,0.0009556164732202888,0.018943393602967262,0.0005000000237487257
0.0008165613980963826,0.018668632954359055,0.001014350331388414,0.01970553584396839,0.0005000000237487257
0.0007898613694123924,0.018275275826454163,0.0009507419308647513,0.018826598301529884,0.0002500000118743628
0.0007855904405005276,0.018212348222732544,0.000959323369897902,0.018894894048571587,0.0002500000118743628
0.000779750756919384,0.018128646537661552,0.0009856297401711345,0.01926489546895027,0.0002500000118743628
0.0007659187540411949,0.017922034487128258,0.0009534782147966325,0.018930869176983833,0.0001250000059371814
0.0007638087845407426,0.017875781282782555,0.0009594894363544881,0.019117318093776703,0.0001250000059371814
0.0007615662761963904,0.017848223447799683,0.0009438289562240243,0.01870865188539028,0.0001250000059371814
0.0007535383920185268,0.017724499106407166,0.0009533798438496888,0.018771942704916,6.25000029685907e-05
0.0007511185249313712,0.017696207389235497,0.0009470689692534506,0.018732041120529175,6.25000029685907e-05
0.0007514922763220966,0.017680268734693527,0.0009387885802425444,0.018579095602035522,6.25000029685907e-05
0.0007472114521078765,0.01763826236128807,0.000939221412409097,0.018638258799910545,6.25000029685907e-05
0.0007482377695851028,0.01763801835477352,0.0009465401526540518,0.018557075411081314,6.25000029685907e-05
0.0007457515457645059,0.017615681514143944,0.0009548183297738433,0.01877410337328911,6.25000029685907e-05
0.0007418056484311819,0.01755530573427677,0.0009494671248830855,0.018713802099227905,3.125000148429535e-05
0.0007403906784020364,0.017536718398332596,0.0009524899651296437,0.018810175359249115,3.125000148429535e-05
0.0007397091249004006,0.0175249595195055,0.0009485380724072456,0.018709080293774605,3.125000148429535e-05
