loss,mae,val_loss,val_mae,learning_rate
0.007892402820289135,0.05062927305698395,0.002815594431012869,0.034711357206106186,0.0010000000474974513
0.0017026718705892563,0.028218304738402367,0.0019676932133734226,0.029732108116149902,0.0010000000474974513
0.0011776848696172237,0.023296652361750603,0.0015619306359440088,0.02617836557328701,0.0010000000474974513
0.00094395293854177,0.020685162395238876,0.0013151641469448805,0.023655321449041367,0.0010000000474974513
0.0008196979761123657,0.019093651324510574,0.0011938875541090965,0.022448208183050156,0.0010000000474974513
0.0007519539212808013,0.01810656487941742,0.00110634695738554,0.021351531147956848,0.0010000000474974513
0.0007128174765966833,0.017467893660068512,0.000988589832559228,0.01969246007502079,0.0010000000474974513
0.000686430954374373,0.01704687811434269,0.0009710649610497057,0.019509397447109222,0.0010000000474974513
0.0006655314355157316,0.01669016107916832,0.000884137290995568,0.017768003046512604,0.0010000000474974513
0.0006479345611296594,0.016382476314902306,0.0008671761606819928,0.017702478915452957,0.0010000000474974513
0.0006400214624591172,0.016214195638895035,0.000955339870415628,0.01901816949248314,0.0010000000474974513
0.0006303527043201029,0.01605256088078022,0.0008498184033669531,0.017481399700045586,0.0010000000474974513
0.0006229460705071688,0.01592462882399559,0.0008301092893816531,0.017262835055589676,0.0010000000474974513
0.000591826334130019,0.015328614972531796,0.0007944334065541625,0.016291316598653793,0.0005000000237487257
0.0005894567002542317,0.01530405692756176,0.0007686097524128854,0.01602885127067566,0.0005000000237487257
0.0005878036026842892,0.015267734415829182,0.0007764809997752309,0.016113484278321266,0.0005000000237487257
0.0005855951458215714,0.015219630673527718,0.0007542977691628039,0.01581098884344101,0.0005000000237487257
0.000582738546654582,0.015173562802374363,0.0007741001900285482,0.016007907688617706,0.0005000000237487257
0.0005801009829156101,0.015126640908420086,0.0007451950223185122,0.015529884956777096,0.0005000000237487257
0.0005637205322273076,0.014807041734457016,0.0007160389213822782,0.015070526860654354,0.0002500000118743628
0.0005637434078380466,0.014799041673541069,0.0007168327574618161,0.014904568903148174,0.0002500000118743628
0.0005619533476419747,0.014777562581002712,0.0007217362290248275,0.015012634918093681,0.0002500000118743628
0.0005607148050330579,0.01475521456450224,0.0007302406593225896,0.015158281661570072,0.0002500000118743628
0.0005516716628335416,0.014566637575626373,0.0007167152361944318,0.014890311285853386,0.0001250000059371814
0.0005509299226105213,0.014561107382178307,0.0007183406851254404,0.01504176203161478,0.0001250000059371814
0.0005507788737304509,0.014554300345480442,0.0007011951529420912,0.014744059182703495,0.0001250000059371814
0.0005505281151272357,0.014544173143804073,0.0007087444537319243,0.014795837923884392,0.0001250000059371814
0.0005457556108012795,0.014453227631747723,0.0006931654643267393,0.014575611799955368,6.25000029685907e-05
0.0005447082221508026,0.014430683106184006,0.0006945882923901081,0.014522988349199295,6.25000029685907e-05
0.0005446211434900761,0.014416972175240517,0.00068947410909459,0.014513285830616951,6.25000029685907e-05
0.0005441972753033042,0.014418160542845726,0.0006964561762288213,0.014554662629961967,6.25000029685907e-05
0.000542280962690711,0.014375641010701656,0.0006852933438494802,0.014393305405974388,3.125000148429535e-05
0.0005409125005826354,0.014355707913637161,0.0006892036180943251,0.014413210563361645,3.125000148429535e-05
0.000540407607331872,0.014349705539643764,0.0006805542507208884,0.014282958582043648,3.125000148429535e-05
0.0005410714657045901,0.014348606579005718,0.0006859352579340339,0.01442453358322382,3.125000148429535e-05
0.0005391928134486079,0.014322827570140362,0.0006836475222371519,0.014295431785285473,1.5625000742147677e-05
0.0005395039916038513,0.014320006594061852,0.000681052973959595,0.014293449930846691,1.5625000742147677e-05
0.0005386277916841209,0.014318009838461876,0.0006787219317629933,0.014276237227022648,1.5625000742147677e-05
0.0005388869903981686,0.01432145107537508,0.0006858589476905763,0.014362337999045849,1.5625000742147677e-05
0.0005389261059463024,0.014315182343125343,0.0006809899350628257,0.014281327836215496,7.812500371073838e-06
0.0005386002594605088,0.014307611621916294,0.0006813937216065824,0.014273983426392078,7.812500371073838e-06
0.0005382993840612471,0.014300845563411713,0.0006826078752055764,0.014302799478173256,7.812500371073838e-06
0.0005392082966864109,0.014320543967187405,0.0006791881751269102,0.014272646978497505,7.812500371073838e-06
0.0005382767994888127,0.014300931245088577,0.000678897020407021,0.014248805120587349,3.906250185536919e-06
0.0005377308116294444,0.014288827776908875,0.0006812281790189445,0.014286868274211884,3.906250185536919e-06
0.0005382213275879622,0.014299950562417507,0.0006804771837778389,0.014278151094913483,3.906250185536919e-06
